 
 University of Bristol ACRC HPC Bluepebble Service
 -------------------------------------------------
 Job cloverleaf, jobid 326755.bp1, username td8469 - started execution at 10 :21:36 Fri 08/21/20 on node bp1-02-11-01.data.bp.acrc.priv
 
[0] MPI startup(): libfabric version: 1.9.0a1-impi
[0] MPI startup(): libfabric provider: tcp;ofi_rxm
[0] MPI startup(): Rank    Pid      Node name                       Pin cpu
 Wall clock    48.5127880573273     
 Average time per cell   5.548033725317789E-009
 Step time per cell      5.587159345547358E-009
 Step     594 time   0.8696879 control    sound    timestep   1.47E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    48.5950739383698     
 Average time per cell   5.548088160884214E-009
 Step time per cell      5.570942044465079E-009
 Step     595 time   0.8711628 control    sound    timestep   1.47E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    48.6757359504700     
 Average time per cell   5.547957328329929E-009
 Step time per cell      5.459862424888545E-009
 Step     596 time   0.8726376 control    sound    timestep   1.47E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    48.7588710784912     
 Average time per cell   5.548108342373820E-009
 Step time per cell      5.628729316716393E-009
 Step     597 time   0.8741125 control    sound    timestep   1.47E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    48.8390860557556     
 Average time per cell   5.547927132924326E-009
 Step time per cell      5.430774763226509E-009
 Step     598 time   0.8755873 control    sound    timestep   1.47E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    48.9197149276733     
 Average time per cell   5.547793467699739E-009
 Step time per cell      5.457970675908857E-009
 Step     599 time   0.8770622 control    sound    timestep   1.47E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    49.0023810863495     
 Average time per cell   5.547890903779235E-009
 Step time per cell      5.597135491876138E-009
 Step     600 time   0.8785371 control    sound    timestep   1.47E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    49.0897619724274     
 Average time per cell   5.548520911597061E-009
 Step time per cell      5.917018926185038E-009
 Step     601 time   0.8800120 control    sound    timestep   1.47E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    49.1669790744781     
 Average time per cell   5.548001941488730E-009
 Step time per cell      5.232755534557833E-009
 Step     602 time   0.8814869 control    sound    timestep   1.47E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    49.2507948875427     
 Average time per cell   5.548228057212756E-009
 Step time per cell      5.675246939063072E-009
 Step     603 time   0.8829618 control    sound    timestep   1.47E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    49.3304400444031     
 Average time per cell   5.547984367037772E-009
 Step time per cell      5.391921149566769E-009
 Step     604 time   0.8844367 control    sound    timestep   1.47E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    49.4140739440918     
 Average time per cell   5.548189337981414E-009
 Step time per cell      5.662699954377280E-009
 Step     605 time   0.8859116 control    sound    timestep   1.47E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    49.4923379421234     
 Average time per cell   5.547791697842619E-009
 Step time per cell      5.297446882145272E-009
 Step     606 time   0.8873866 control    sound    timestep   1.47E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    49.5737869739532     
 Average time per cell   5.547751803922719E-009
 Step time per cell      5.514933339630564E-009
 Step     607 time   0.8888616 control    sound    timestep   1.47E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    49.6565630435944     
 Average time per cell   5.547860304235324E-009
 Step time per cell      5.604799500563079E-009
 Step     608 time   0.8903366 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    49.7362430095673     
 Average time per cell   5.547623105586455E-009
 Step time per cell      5.394766857433650E-009
 Step     609 time   0.8918116 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    49.8184480667114     
 Average time per cell   5.547667874264262E-009
 Step time per cell      5.566139912439717E-009
 Step     610 time   0.8932866 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    49.9077758789062     
 Average time per cell   5.548504369506419E-009
 Step time per cell      6.049053303690421E-009
 Step     611 time   0.8947616 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    49.9882390499115     
 Average time per cell   5.548354211808874E-009
 Step time per cell      5.451939715486434E-009
 Step     612 time   0.8962366 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    50.0675919055939     
 Average time per cell   5.548081508749378E-009
 Step time per cell      5.372858140617609E-009
 Step     613 time   0.8977117 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    50.1496410369873     
 Average time per cell   5.548107987264695E-009
 Step time per cell      5.555161300839650E-009
 Step     614 time   0.8991867 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    50.2294199466705     
 Average time per cell   5.547883631545245E-009
 Step time per cell      5.401202037723528E-009
 Step     615 time   0.9006617 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    50.3101119995117     
 Average time per cell   5.547760698907313E-009
 Step time per cell      5.463532741285033E-009
 Step     616 time   0.9021368 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    50.3935408592224     
 Average time per cell   5.547939466690836E-009
 Step time per cell      5.648406739864085E-009
 Step     617 time   0.9036119 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    50.4735569953918     
 Average time per cell   5.547742549445384E-009
 Step time per cell      5.417144469295939E-009
 Step     618 time   0.9050869 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    50.5555689334869     
 Average time per cell   5.547765280767747E-009
 Step time per cell      5.552978513555394E-009
 Step     619 time   0.9065620 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    50.6381449699402     
 Average time per cell   5.547849740532132E-009
 Step time per cell      5.591298556990093E-009
 Step     620 time   0.9080372 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    50.7261059284210     
 Average time per cell   5.548522941389298E-009
 Step time per cell      5.956357603685724E-009
 Step     621 time   0.9095123 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    50.8060369491577     
 Average time per cell   5.548317057854919E-009
 Step time per cell      5.414977850806382E-009
 Step     622 time   0.9109875 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    50.8832838535309     
 Average time per cell   5.547819186340406E-009
 Step time per cell      5.228664829499192E-009
 Step     623 time   0.9124626 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    50.9674248695374     
 Average time per cell   5.548073373590776E-009
 Step time per cell      5.698174289945099E-009
 Step     624 time   0.9139378 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    51.0495789051056     
 Average time per cell   5.548110799447692E-009
 Step time per cell      5.562534271222022E-009
 Step     625 time   0.9154130 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    51.1305599212646     
 Average time per cell   5.548020824790001E-009
 Step time per cell      5.482450231081910E-009
 Step     626 time   0.9168881 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    51.2128970623016     
 Average time per cell   5.548078051495822E-009
 Step time per cell      5.574612360861566E-009
 Step     627 time   0.9183633 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    51.2930939197540     
 Average time per cell   5.547903600811823E-009
 Step time per cell      5.429416584471862E-009
 Step     628 time   0.9198385 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    51.3737449645996     
 Average time per cell   5.547778752763602E-009
 Step time per cell      5.459733074530959E-009
 Step     629 time   0.9213137 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    51.4567170143127     
 Average time per cell   5.547904545275767E-009
 Step time per cell      5.617815380295118E-009
 Step     630 time   0.9227889 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    51.5441038608551     
 Average time per cell   5.548505172686983E-009
 Step time per cell      5.916889575827453E-009
 Step     631 time   0.9242641 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    51.6230530738831     
 Average time per cell   5.548197060162872E-009
 Step time per cell      5.341878729975886E-009
 Step     632 time   0.9257394 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    51.7040870189667     
 Average time per cell   5.548113625116434E-009
 Step time per cell      5.485441458101074E-009
 Step     633 time   0.9272146 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    51.7852780818939     
 Average time per cell   5.548047286603643E-009
 Step time per cell      5.487058337570893E-009
 Step     634 time   0.9286899 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    51.8651108741760     
 Average time per cell   5.547835867733803E-009
 Step time per cell      5.405341249166264E-009
 Step     635 time   0.9301652 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    51.9494419097900     
 Average time per cell   5.548105518922719E-009
 Step time per cell      5.709767315743698E-009
 Step     636 time   0.9316405 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    52.0301198959351     
 Average time per cell   5.547984796566440E-009
 Step time per cell      5.461899693020516E-009
 Step     637 time   0.9331159 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    52.1108648777008     
 Average time per cell   5.547871585789475E-009
 Step time per cell      5.465958060489761E-009
 Step     638 time   0.9345912 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    52.1903870105743     
 Average time per cell   5.547628745974182E-009
 Step time per cell      5.383772077038885E-009
 Step     639 time   0.9360665 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    52.2729918956757     
 Average time per cell   5.547713837606586E-009
 Step time per cell      5.593869395347105E-009
 Step     640 time   0.9375418 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    52.3608548641205     
 Average time per cell   5.548355829887441E-009
 Step time per cell      5.948418725488915E-009
 Step     641 time   0.9390172 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    52.4399490356445     
 Average time per cell   5.548068093486914E-009
 Step time per cell      5.360100961600740E-009
 Step     642 time   0.9404925 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    52.5218689441681     
 Average time per cell   5.548079746537421E-009
 Step time per cell      5.546802033980688E-009
 Step     643 time   0.9419678 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    52.6027150154114     
 Average time per cell   5.547978106341549E-009
 Step time per cell      5.473767588328984E-009
 Step     644 time   0.9434432 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    52.6817219257355     
 Average time per cell   5.547683107757618E-009
 Step time per cell      5.348362416649858E-009
 Step     645 time   0.9449186 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    52.7662348747253     
 Average time per cell   5.547967941951870E-009
 Step time per cell      5.723074233780305E-009
 Step     646 time   0.9463940 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    52.8485050201416     
 Average time per cell   5.548016445619628E-009
 Step time per cell      5.568177180571689E-009
 Step     647 time   0.9478694 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    52.9283289909363     
 Average time per cell   5.547808397755797E-009
 Step time per cell      5.404322615100277E-009
 Step     648 time   0.9493448 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    53.0125730037689     
 Average time per cell   5.548063574244801E-009
 Step time per cell      5.704415444698599E-009
 Step     649 time   0.9508203 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    53.0894958972931     
 Average time per cell   5.547552948681763E-009
 Step time per cell      5.208664030457536E-009
 Step     650 time   0.9522957 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    53.1796760559082     
 Average time per cell   5.548427072473061E-009
 Step time per cell      6.107390314961473E-009
 Step     651 time   0.9537712 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    53.2584240436554     
 Average time per cell   5.548107583432777E-009
 Step time per cell      5.337529324202074E-009
 Step     652 time   0.9552467 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    53.3404879570007     
 Average time per cell   5.548133975642098E-009
 Step time per cell      5.556438635620806E-009
 Step     653 time   0.9567221 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    53.4206340312958     
 Average time per cell   5.547961111237375E-009
 Step time per cell      5.425956462406450E-009
 Step     654 time   0.9581976 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    53.5033688545227     
 Average time per cell   5.548057217018649E-009
 Step time per cell      5.601727429570423E-009
 Step     655 time   0.9596731 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    53.5844058990479     
 Average time per cell   5.547977246160827E-009
 Step time per cell      5.486314573014776E-009
 Step     656 time   0.9611486 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    53.6651608943939     
 Average time per cell   5.547868361061522E-009
 Step time per cell      5.467882147058845E-009
 Step     657 time   0.9626241 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    53.7449619770050     
 Average time per cell   5.547661342663300E-009
 Step time per cell      5.403174630676707E-009
 Step     658 time   0.9640996 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    53.8270220756531     
 Average time per cell   5.547687779229458E-009
 Step time per cell      5.557247075355715E-009
 Step     659 time   0.9655751 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    53.9089858531952     
 Average time per cell   5.547704223282428E-009
 Step time per cell      5.548839302112659E-009
 Step     660 time   0.9670507 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    53.9977750778198     
 Average time per cell   5.548421951224055E-009
 Step time per cell      6.012916047539976E-009
 Step     661 time   0.9685262 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    54.0770308971405     
 Average time per cell   5.548159405518656E-009
 Step time per cell      5.370950222843223E-009
 Step     662 time   0.9700018 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    54.1547338962555     
 Average time per cell   5.547738578440962E-009
 Step time per cell      5.259725084114405E-009
 Step     663 time   0.9714774 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    54.2365138530731     
 Average time per cell   5.547736044038223E-009
 Step time per cell      5.537844521717893E-009
 Step     664 time   0.9729530 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    54.3146190643311     
 Average time per cell   5.547358201557354E-009
 Step time per cell      5.288974433723424E-009
 Step     665 time   0.9744286 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    54.4000940322876     
 Average time per cell   5.547733064787579E-009
 Step time per cell      5.786811622480552E-009
 Step     666 time   0.9759043 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    54.4846529960632     
 Average time per cell   5.548013528264515E-009
 Step time per cell      5.725030657938785E-009
 Step     667 time   0.9773799 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    54.5644159317017     
 Average time per cell   5.547805517376979E-009
 Step time per cell      5.398760549724102E-009
 Step     668 time   0.9788555 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    54.6478450298309     
 Average time per cell   5.547970326216762E-009
 Step time per cell      5.649748749824034E-009
 Step     669 time   0.9803311 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    54.7269959449768     
 Average time per cell   5.547700960961262E-009
 Step time per cell      5.358548757309715E-009
 Step     670 time   0.9818067 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    54.8166339397430     
 Average time per cell   5.548493893219353E-009
 Step time per cell      6.069733192109399E-009
 Step     671 time   0.9832824 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    54.8932609558105     
 Average time per cell   5.547969464331713E-009
 Step time per cell      5.192527573348747E-009
 Step     672 time   0.9847581 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    54.9761509895325     
 Average time per cell   5.548078646940652E-009
 Step time per cell      5.612932404296266E-009
 Step     673 time   0.9862337 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    55.0576138496399     
 Average time per cell   5.548043691703706E-009
 Step time per cell      5.515483078650302E-009
 Step     674 time   0.9877094 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    55.1399600505829     
 Average time per cell   5.548097720583720E-009
 Step time per cell      5.575501644569967E-009
 Step     675 time   0.9891851 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    55.2213408946991     
 Average time per cell   5.548054600563744E-009
 Step time per cell      5.509856338095334E-009
 Step     676 time   0.9906609 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    55.3009219169617     
 Average time per cell   5.547831048604216E-009
 Step time per cell      5.385599150839779E-009
 Step     677 time   0.9921366 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    55.3841090202332     
 Average time per cell   5.547969387521689E-009
 Step time per cell      5.632674502622750E-009
 Step     678 time   0.9936124 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    55.4639918804169     
 Average time per cell   5.547776811979638E-009
 Step time per cell      5.399843858968881E-009
 Step     679 time   0.9950881 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    55.5466239452362     
 Average time per cell   5.547859387428380E-009
 Step time per cell      5.595098223744167E-009
 Step     680 time   0.9965639 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    55.6353778839111     
 Average time per cell   5.548552258451487E-009
 Step time per cell      6.009989495699604E-009
 Step     681 time   0.9980396 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    55.7125649452209     
 Average time per cell   5.548091216380867E-009
 Step time per cell      5.229618788386385E-009
 Step     682 time   0.9995154 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    55.7933309078217     
 Average time per cell   5.547987405778510E-009
 Step time per cell      5.468819937151340E-009
 Step     683 time   1.0009911 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    55.8757479190826     
 Average time per cell   5.548047836061202E-009
 Step time per cell      5.580368451774121E-009
 Step     684 time   1.0024669 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    55.9555468559265     
 Average time per cell   5.547848514304209E-009
 Step time per cell      5.403109955497914E-009
 Step     685 time   1.0039427 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    56.0379588603973     
 Average time per cell   5.547908475223721E-009
 Step time per cell      5.580707996462782E-009
 Step     686 time   1.0054185 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    56.1194109916687     
 Average time per cell   5.547873369832307E-009
 Step time per cell      5.515062689988149E-009
 Step     687 time   1.0068943 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    56.2017269134521     
 Average time per cell   5.547923635261818E-009
 Step time per cell      5.573997946663035E-009
 Step     688 time   1.0083702 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    56.2835278511047     
 Average time per cell   5.547922992075911E-009
 Step time per cell      5.538394260737631E-009
 Step     689 time   1.0098460 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    56.3655500411987     
 Average time per cell   5.547944128175711E-009
 Step time per cell      5.553722278111511E-009
 Step     690 time   1.0113219 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    56.4534859657288     
 Average time per cell   5.548546436031299E-009
 Step time per cell      5.954789230599999E-009
 Step     691 time   1.0127978 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    56.5320150852203     
 Average time per cell   5.548223788155299E-009
 Step time per cell      5.322686370669140E-009
 Step     692 time   1.0142737 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    56.6140048503876     
 Average time per cell   5.548241220265998E-009
 Step time per cell      5.550051961715022E-009
 Step     693 time   1.0157496 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    56.6938278675079     
 Average time per cell   5.548046564540567E-009
 Step time per cell      5.403239305855500E-009
 Step     694 time   1.0172254 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    56.7731690406799     
 Average time per cell   5.547805384575027E-009
 Step time per cell      5.371839506551623E-009
 Step     695 time   1.0187013 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    56.8575689792633     
 Average time per cell   5.548058523812133E-009
 Step time per cell      5.715264705941081E-009
 Step     696 time   1.0201772 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    56.9394409656525     
 Average time per cell   5.548064617059785E-009
 Step time per cell      5.543552106246352E-009
 Step     697 time   1.0216531 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    57.0196189880371     
 Average time per cell   5.547905873187170E-009
 Step time per cell      5.428058405717214E-009
 Step     698 time   1.0231291 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    57.0994260311127     
 Average time per cell   5.547711540264691E-009
 Step time per cell      5.403029111524423E-009
 Step     699 time   1.0246050 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    57.1812338829041     
 Average time per cell   5.547711881435134E-009
 Step time per cell      5.539348219624824E-009
 Step     700 time   1.0260809 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    57.2708768844604     
 Average time per cell   5.548471300345328E-009
 Step time per cell      6.070897345327668E-009
 Step     701 time   1.0275569 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    57.3481149673462     
 Average time per cell   5.548028463583672E-009
 Step time per cell      5.233968194160196E-009
 Step     702 time   1.0290329 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    57.4321360588074     
 Average time per cell   5.548242162267438E-009
 Step time per cell      5.688278987589810E-009
 Step     703 time   1.0305089 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    57.5110449790955     
 Average time per cell   5.547962093250940E-009
 Step time per cell      5.342202105869850E-009
 Step     704 time   1.0319849 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    57.5951590538025     
 Average time per cell   5.548184236257003E-009
 Step time per cell      5.694309948012233E-009
 Step     705 time   1.0334609 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    57.6750249862671     
 Average time per cell   5.547997102851798E-009
 Step time per cell      5.406489233589835E-009
 Step     706 time   1.0349369 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    57.7555170059204     
 Average time per cell   5.547870640157200E-009
 Step time per cell      5.446102780600389E-009
 Step     707 time   1.0364129 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    57.8379318714142     
 Average time per cell   5.547928978388527E-009
 Step time per cell      5.579834881549080E-009
 Step     708 time   1.0378890 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    57.9184989929199     
 Average time per cell   5.547810162897576E-009
 Step time per cell      5.454381203485859E-009
 Step     709 time   1.0393650 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    58.0001580715179     
 Average time per cell   5.547796129791250E-009
 Step time per cell      5.528773827892211E-009
 Step     710 time   1.0408410 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    58.0883860588074     
 Average time per cell   5.548409576540892E-009
 Step time per cell      5.974741523257560E-009
 Step     711 time   1.0423171 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    58.1668889522552     
 Average time per cell   5.548093695541957E-009
 Step time per cell      5.320438908206092E-009
 Step     712 time   1.0437931 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    58.2479178905487     
 Average time per cell   5.548019303506259E-009
 Step time per cell      5.486314573014776E-009
 Step     713 time   1.0452692 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    58.3305859565735     
 Average time per cell   5.548101025422344E-009
 Step time per cell      5.597264842233724E-009
 Step     714 time   1.0467453 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    58.4115278720856     
 Average time per cell   5.548018565941446E-009
 Step time per cell      5.480218937413560E-009
 Step     715 time   1.0482214 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    58.4924540519714     
 Average time per cell   5.547934844612311E-009
 Step time per cell      5.479070952989989E-009
 Step     716 time   1.0496975 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    58.5726208686829     
 Average time per cell   5.547779433103770E-009
 Step time per cell      5.427524835492174E-009
 Step     717 time   1.0511737 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    58.6544320583344     
 Average time per cell   5.547779986727795E-009
 Step time per cell      5.539493738777107E-009
 Step     718 time   1.0526498 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    58.7375168800354     
 Average time per cell   5.547900836443784E-009
 Step time per cell      5.625624908134341E-009
 Step     719 time   1.0541259 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    58.8168048858643     
 Average time per cell   5.547663230311371E-009
 Step time per cell      5.367700295108888E-009
 Step     720 time   1.0556021 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    58.9065399169922     
 Average time per cell   5.548410290093334E-009
 Step time per cell      6.076992980928884E-009
 Step     721 time   1.0570782 control    sound    timestep   1.48E-03       1,       1 x  1.30E-03 y  1.30E-03
 Wall clock    58.9825229644775     
 Average time per cell   5.547861774011558E-009
 Step time per cell      5.149001178021232E-009
